K_fit,Nft_fit,Nft_fit_lo95,Nft_fit_hi95,b,b_lo95,b_hi95
79.54888957465427,2979.587582329607,2974.695879863205,2983.8773890505295,2.0254186749146053,2.0217238122299515,2.029428455315145
80.3108766612308,3037.679043390633,3032.5882261122433,3042.0409497133346,2.0254186749146053,2.0217238122299515,2.029428455315145
81.08016270978166,3096.903083291835,3091.6324228664744,3101.406276858042,2.0254186749146053,2.0217238122299515,2.029428455315145
81.85681763598768,3157.2817833306344,3151.8719929359263,3161.9207217727285,2.0254186749146053,2.0217238122299515,2.029428455315145
82.64091202524163,3218.83765531196,3213.277653806836,3223.6407077803747,2.0254186749146053,2.0217238122299515,2.029428455315145
83.43251713906336,3281.59364994163,3275.895386376924,3286.5358120460323,2.0254186749146053,2.0217238122299515,2.029428455315145
84.2317049215764,3345.573165383378,3339.7307986252576,3350.682270531848,2.0254186749146053,2.0217238122299515,2.029428455315145
85.0385480060462,3410.800055982687,3404.8432422290734,3416.13757832173,2.0254186749146053,2.0217238122299515,2.029428455315145
85.85311972148182,3477.2986411607562,3471.1429933363797,3482.7652278110886,2.0254186749146053,2.0217238122299515,2.029428455315145
86.67549409929988,3545.093714481811,3538.732474445858,3550.8555664796027,2.0254186749146053,2.0217238122299515,2.029428455315145
87.50574588005315,3614.2105528972406,3607.669960421428,3620.194300981951,2.0254186749146053,2.0217238122299515,2.029428455315145
88.34395052022313,3684.674926169939,3677.957713224611,3690.870774981372,2.0254186749146053,2.0217238122299515,2.029428455315145
89.19018419907778,3756.513106482388,3749.6089466353187,3762.9366344120167,2.0254186749146053,2.0217238122299515,2.029428455315145
90.04452382559506,3829.7518782320763,3822.569306303254,3836.390077179245,2.0254186749146053,2.0217238122299515,2.029428455315145
90.90704704545277,3904.418548017889,3896.9483492897825,3911.2873067222376,2.0254186749146053,2.0217238122299515,2.029428455315145
91.77783224808502,3980.5409548211755,3972.86332531585,3987.646742892752,2.0254186749146053,2.0217238122299515,2.029428455315145
92.65695857380697,4058.1474803853694,4050.2572913340673,4065.4969321168246,2.0254186749146053,2.0217238122299515,2.029428455315145
93.54450592100702,4137.267059797892,4129.107563231543,4144.866978127786,2.0254186749146053,2.0217238122299515,2.029428455315145
94.44055495340854,4217.929192278453,4209.544398213739,4225.786552846502,2.0254186749146053,2.0217238122299515,2.029428455315145
95.34518710740082,4300.163952177613,4291.583333213148,4308.285907474004,2.0254186749146053,2.0217238122299515,2.029428455315145
96.25848459944031,4384.002000189826,4375.206583100239,4392.39588380068,2.0254186749146053,2.0217238122299515,2.029428455315145
97.18053043352282,4469.474594785073,4460.438457961409,4478.147898075167,2.0254186749146053,2.0217238122299515,2.029428455315145
98.11140840872702,4556.613603863365,4547.330705285505,4565.573527583841,2.0254186749146053,2.0217238122299515,2.029428455315145
99.05120312683086,4645.45151663652,4635.915670210258,4654.712857542829,2.0254186749146053,2.0217238122299515,2.029428455315145
100.0,4736.021455741505,4726.159596731062,4745.666628620655,2.0254186749146053,2.0217238122299515,2.029428455315145
