M_true,M_hat,distance_r_over_a
9.635088103809324e-05,-0.0005061706700039745,14.317821063276353
0.0003264944837943382,0.0003410959905521748,8.0
0.00020893687863989327,-0.00024010146123376315,9.848857801796104
0.0002544961423654235,-9.770474216943626e-05,9.0
5.693372879333003e-05,-0.00011459551422307387,17.72004514666935
0.0017383755013759602,0.0020950328719636195,4.123105625617661
0.0006972924176210823,0.0010795062782937197,7.0
6.703291738211146e-05,9.193156927571233e-05,16.55294535724685
0.00013658215685709573,0.00010118400464286057,12.165525060596439
0.00046326851539312957,-0.0010996807842061957,7.211102550927978
0.00020325896772002488,0.0006423757972467845,10.0
0.0021952909059001066,0.0021722034366672745,4.0
0.00024406223831742222,-0.0004753205797737996,10.44030650891055
0.00014753320964546975,0.0011652544657021592,12.041594578792296
5.349100252583149e-05,3.123358220308642e-05,18.35755975068582
0.00047200615565578407,0.0011997697825930312,8.06225774829855
0.032382296822313965,0.03320376993089391,1.0
0.011404666110180876,0.011901127529272637,1.4142135623730951
0.0004180374896320117,0.0010752467007917941,7.0710678118654755
9.230888947397192e-05,0.0006102026315416099,14.866068747318506
9.763672085132313e-05,8.3012218812413e-05,14.142135623730951
8.624457651732208e-05,-3.03340380089704e-05,15.0
9.26564855358076e-05,0.0004419673690885134,14.317821063276353
0.0005694306183852587,0.0005834831729141458,6.324555320336759
0.0013413973794485915,0.0015157915375415033,4.123105625617661
0.00024871268386118567,0.0006921864667284538,9.055385138137417
0.00020923197338618165,-0.0004170818176511032,10.0
5.293418515785679e-05,-0.0005877276921698055,18.601075237738275
0.000143247557275739,8.500119068872644e-06,11.704699910719626
8.289397006655847e-05,4.798967206237097e-05,15.297058540778355
0.001754932008137484,0.0018236131788291025,4.47213595499958
0.00011029740203699022,0.00012085944414170656,13.601470508735444
0.00012839759408126057,0.0005892933186103168,12.727922061357855
0.00026627256985479054,-0.00032910288330742336,11.0
0.000451105570343091,0.0003985091629283336,7.0710678118654755
0.0007220332186419195,0.0007278950257814725,6.4031242374328485
0.00010723967959293406,0.00046435432822126055,13.341664064126334
0.00011205766885915171,0.0004077152969417551,13.45362404707371
0.00019925956990514225,0.00046860115464448853,10.04987562112089
0.01059351661343508,0.01112976057450225,5.0
0.005331877672240403,0.005451439312543688,2.0
0.0019242072144148347,0.002196383028081006,4.123105625617661
0.020124884080749483,0.020104396240724687,1.0
0.0025225305301004148,0.0030381679693176665,8.602325267042627
0.00021175663697140575,0.0009380099178961439,9.848857801796104
0.0001391722421452227,0.0002832510657195926,12.206555615733702
0.0011872213821833484,0.0009833521983226633,8.602325267042627
0.021286552372891895,0.020842368480494467,2.8284271247461903
0.0003219488517578979,0.00033286811181405004,8.48528137423857
0.00019888765502799454,-0.0002899524122592502,10.0
0.00017364986990665496,-0.00043370509420765345,10.770329614269007
0.00015873026371785183,0.0003298263469492959,12.206555615733702
0.00037081267998507637,0.0005820515520216366,9.219544457292887
0.0006856871327986402,0.0008942240826582125,10.816653826391969
0.00014861401984314835,0.00023419073944010865,12.041594578792296
0.0001966131216091986,-0.00022053626898184864,10.04987562112089
0.0002455862623726735,-7.282593649439906e-05,9.055385138137417
0.002175758919278974,0.001407652883220395,3.1622776601683795
0.0003052665251685582,-9.851026879955196e-05,11.0
0.026994595349442024,0.02693664427782807,4.47213595499958
0.0005646655203151258,0.00043326529751394475,9.219544457292887
0.0015323884212977024,0.0008051972124321241,6.708203932499369
0.00114095843058343,0.00046087776433607897,4.47213595499958
0.0005725791627703797,0.0002405983800507494,6.082762530298219
0.011907862379198223,0.010912374919324341,1.4142135623730951
0.0007597122524316625,-1.5093148496533523e-05,6.324555320336759
0.0004129435097000418,0.0010437786068336129,12.083045973594572
0.0030660061503481354,0.0031255171036588415,4.123105625617661
0.011436175673060416,0.012522034466795007,5.830951894845301
0.00027076392858198326,0.0009658934497650692,8.94427190999916
0.004937221685528086,0.005542487582587057,5.0
0.0004203623725905544,0.0005200372478186756,9.055385138137417
9.703109495321249e-05,0.0006912695582659046,14.866068747318506
0.0004722214547162655,0.00041400867771737354,7.0710678118654755
0.000389971154687281,-6.797829540860882e-05,7.810249675906654
0.006981414344072636,0.006630764049294811,4.242640687119285
0.000470620691865661,0.0005127476802568327,9.0
0.03670675030971642,0.03551302943320689,1.0
0.00013695830081931302,0.0005078130863670254,15.652475842498529
0.0004933344396342765,0.0007863026137671834,8.94427190999916
0.0003737376502766216,0.0006152228424582265,9.0
0.0003859499521118739,0.0005946038910274861,9.848857801796104
8.598867761462724e-05,8.108661595050286e-05,17.029386365926403
0.03131658226329307,0.03126318614692691,1.0
0.0036758885476249627,0.004010386909595431,3.0
0.00010569543651193292,0.00024762256687218246,15.297058540778355
0.0001971156470101492,0.0008767271171745586,13.416407864998739
0.001432852265709072,0.001040287267877334,4.47213595499958
0.012417065338594309,0.01254245602023664,4.0
0.00030799213366200745,0.0008511245831361546,10.770329614269007
0.0006122052902303717,0.00025591886164187715,6.708203932499369
0.00029084811600427066,0.0013805186401062608,9.433981132056603
8.310469703105089e-05,-0.000611363920671217,16.76305461424021
0.0017703223314502075,0.0014141312604120972,4.123105625617661
0.021904441336385215,0.022404864503755888,3.0
0.010447567190820012,0.009693686070740195,3.1622776601683795
0.0006712526478384827,0.000488567832420165,7.615773105863909
0.0001635023181830702,0.00024788038806529525,12.206555615733702
0.00014057374873743917,0.0007484848262449381,15.231546211727817
0.0001462792601681426,0.0004452609231654054,13.0
0.0001515782233675418,0.0005628816403357971,13.152946437965905
0.0007335686797720504,0.0007321694407780925,8.48528137423857
0.001517519548551511,0.0008892496587263169,6.4031242374328485
0.0003935049001745733,0.0008936104453216413,9.486832980505138
0.0004147626367550845,0.0011589550173484063,8.246211251235321
8.334228553870747e-05,-0.00012408469855925913,16.55294535724685
0.00023989540528833206,0.00022826927380751455,11.0
0.00011761218247790418,-0.0004405577053666873,16.55294535724685
0.0016506056763589015,0.001563707843363161,8.246211251235321
0.00015489168570257764,-0.0002176544127489481,15.264337522473747
0.0002416860096559902,0.0007087971979525657,10.295630140987
0.0006376973903502193,0.000843719961222835,7.0
0.001164043655085547,0.0005477434978770519,5.0990195135927845
0.0008318065028577478,0.000970439668047544,9.848857801796104
0.00016884641907009045,1.374054694040143e-05,13.038404810405298
0.00020268903946441802,0.0009389008215699664,11.180339887498949
0.0003122328816989373,0.0007759618918911853,10.44030650891055
0.002418338789114604,0.002656649492362987,17.029386365926403
0.07104062666918168,0.07115115647633462,11.180339887498949
0.007111364626988654,0.006874010292332444,8.48528137423857
0.021494019813065784,0.02111778777725968,11.661903789690601
0.0004950531744640805,0.0003053673379947137,14.866068747318506
0.004817767802321701,0.004640239088709832,6.324555320336759
